dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMovingAverageTemperature12
1991-10-01,9.753,0.064,9.249916666666666
1991-11-01,6.44,0.07,9.209916666666667
1991-12-01,4.059,0.041,9.179416666666667
1992-01-01,3.579,0.084,9.211416666666667
1992-02-01,3.931,0.148,9.202
1992-03-01,5.952000000000001,0.069,9.2335
1992-04-01,8.572000000000001,0.061,9.179
1992-05-01,11.534999999999998,0.073,9.17225
1992-06-01,13.576,0.066,9.115
1992-07-01,14.139,0.081,9.044333333333332
1992-08-01,13.765999999999998,0.084,8.99825
1992-09-01,11.672,0.049,8.9145
1992-10-01,9.353,0.047,8.881166666666667
1992-11-01,5.888999999999999,0.083,8.83525
1992-12-01,4.075,0.155,8.836583333333333
1993-01-01,3.301,0.096,8.813416666666667
1993-02-01,3.745,0.097,8.797916666666667
1993-03-01,5.922999999999999,0.094,8.7955
1993-04-01,8.69,0.046,8.805333333333333
1993-05-01,11.475,0.056,8.800333333333333
1993-06-01,13.518,0.075,8.795499999999999
1993-07-01,14.595,0.11,8.833499999999999
1993-08-01,13.835,0.065,8.83925
1993-09-01,11.93,0.102,8.86075
1993-10-01,9.614,0.064,8.8825
1993-11-01,5.738,0.09,8.869916666666667
1993-12-01,4.035,0.081,8.866583333333333
1994-01-01,3.024,0.063,8.8435
1994-02-01,2.81,0.105,8.765583333333334
1994-03-01,5.731,0.071,8.749583333333334
1994-04-01,9.018,0.044,8.776916666666667
1994-05-01,11.684,0.08,8.794333333333334
1994-06-01,14.144,0.087,8.8465
1994-07-01,14.658,0.076,8.851750000000001
1994-08-01,13.977,0.051,8.863583333333333
1994-09-01,12.515999999999998,0.068,8.912416666666667
1994-10-01,10.002,0.077,8.94475
1994-11-01,6.787999999999999,0.064,9.03225
1994-12-01,4.113,0.065,9.03875
1995-01-01,3.54,0.057,9.081750000000001
1995-02-01,4.656000000000001,0.083,9.235583333333333
1995-03-01,5.956,0.077,9.254333333333333
1995-04-01,8.972000000000001,0.078,9.2505
1995-05-01,11.57,0.063,9.241
1995-06-01,14.164,0.088,9.242666666666667
1995-07-01,15.116,0.079,9.280833333333334
1995-08-01,14.636,0.088,9.335749999999999
1995-09-01,12.565,0.087,9.339833333333333
1995-10-01,10.106,0.086,9.3485
1995-11-01,6.761,0.087,9.34625
1995-12-01,4.123,0.044,9.347083333333334
1996-01-01,2.862,0.088,9.290583333333332
1996-02-01,4.0120000000000005,0.118,9.236916666666668
1996-03-01,5.524,0.085,9.200916666666666
1996-04-01,8.679,0.073,9.176499999999999
1996-05-01,11.588,0.106,9.177999999999999
1996-06-01,13.681,0.091,9.137749999999999
1996-07-01,14.827,0.097,9.113666666666665
1996-08-01,14.603,0.073,9.110916666666666
1996-09-01,12.294,0.053,9.088333333333333
1996-10-01,9.525,0.097,9.039916666666667
1996-11-01,6.5470000000000015,0.078,9.022083333333333
1996-12-01,4.325,0.058,9.038916666666667
1997-01-01,3.165,0.083,9.064166666666667
1997-02-01,3.766,0.093,9.043666666666667
1997-03-01,6.0120000000000005,0.139,9.084333333333333
1997-04-01,8.891,0.054,9.101999999999999
1997-05-01,11.593,0.072,9.102416666666667
1997-06-01,14.130999999999998,0.066,9.139916666666666
1997-07-01,14.565,0.132,9.118083333333333
1997-08-01,14.255999999999998,0.091,9.089166666666666
1997-09-01,12.685,0.105,9.12175
1997-10-01,10.109,0.07,9.170416666666666
1997-11-01,6.841,0.096,9.194916666666666
1997-12-01,4.417,0.062,9.202583333333333
1998-01-01,3.3520000000000003,0.076,9.218166666666667
1998-02-01,4.8260000000000005,0.106,9.3065
1998-03-01,6.023,0.0819999999999999,9.307416666666667
1998-04-01,9.358,0.05,9.346333333333334
1998-05-01,12.291,0.083,9.4045
1998-06-01,14.521,0.114,9.437
1998-07-01,15.34,0.074,9.501583333333334
1998-08-01,14.874,0.074,9.553083333333333
1998-09-01,12.672999999999998,0.047,9.552083333333334
1998-10-01,9.941,0.055,9.538083333333335
1998-11-01,6.404,0.081,9.501666666666667
1998-12-01,4.6690000000000005,0.045,9.522666666666666
1999-01-01,3.544,0.07,9.538666666666668
1999-02-01,4.694,0.089,9.527666666666667
1999-03-01,5.53,0.102,9.486583333333334
1999-04-01,8.838,0.064,9.44325
1999-05-01,11.706,0.045,9.3945
1999-06-01,14.031,0.072,9.353666666666667
1999-07-01,14.853,0.101,9.313083333333333
1999-08-01,14.348,0.089,9.269250000000001
1999-09-01,12.723,0.056,9.273416666666668
1999-10-01,9.997,0.095,9.278083333333333
1999-11-01,6.5920000000000005,0.083,9.293750000000001
1999-12-01,4.565,0.085,9.285083333333333
2000-01-01,2.95,0.091,9.235583333333333
2000-02-01,4.184,0.093,9.193083333333334
2000-03-01,6.218999999999999,0.12,9.2505
2000-04-01,9.552,0.075,9.31
2000-05-01,11.874,0.064,9.324
2000-06-01,14.06,0.1,9.326416666666667
2000-07-01,14.848,0.12,9.325999999999999
2000-08-01,14.519,0.086,9.34025
2000-09-01,12.547,0.058,9.325583333333332
2000-10-01,9.486,0.047,9.283
2000-11-01,6.312,0.084,9.259666666666666
2000-12-01,3.863,0.064,9.201166666666667
2001-01-01,3.3360000000000003,0.077,9.233333333333333
2001-02-01,3.72,0.109,9.194666666666667
2001-03-01,6.207999999999999,0.058,9.193750000000001
2001-04-01,9.245,0.098,9.168166666666666
2001-05-01,12.271,0.105,9.20125
2001-06-01,14.11,0.085,9.205416666666666
2001-07-01,15.161,0.101,9.2315
2001-08-01,14.427,0.115,9.223833333333333
2001-09-01,12.736,0.087,9.239583333333334
2001-10-01,9.935,0.073,9.277
2001-11-01,7.319,0.086,9.360916666666666
2001-12-01,4.507,0.055,9.414583333333335
2002-01-01,4.026,0.065,9.472083333333334
2002-02-01,4.704,0.078,9.554083333333333
2002-03-01,6.772,0.034,9.601083333333333
2002-04-01,9.229,0.049,9.59975
2002-05-01,12.248,0.081,9.597833333333334
2002-06-01,14.084,0.052,9.595666666666666
2002-07-01,15.354,0.077,9.611749999999999
2002-08-01,14.56,0.067,9.622833333333332
2002-09-01,12.95,0.103,9.640666666666666
2002-10-01,9.988,0.079,9.645083333333334
2002-11-01,6.892,0.12,9.609499999999999
2002-12-01,4.038,0.064,9.570416666666665
2003-01-01,3.981,0.07,9.566666666666666
2003-02-01,4.085,0.097,9.515083333333333
2003-03-01,6.047999999999999,0.055,9.454749999999999
2003-04-01,9.154,0.074,9.4485
2003-05-01,12.153,0.095,9.440583333333333
2003-06-01,14.017,0.135,9.435
2003-07-01,14.983,0.184,9.404083333333334
2003-08-01,14.691,0.089,9.415000000000001
2003-09-01,12.911,0.067,9.41175
2003-10-01,10.424,0.085,9.448083333333333
2003-11-01,6.727,0.075,9.434333333333333
2003-12-01,5.132999999999999,0.062,9.525583333333334
2004-01-01,3.5250000000000004,0.062,9.487583333333333
2004-02-01,4.4990000000000006,0.104,9.522083333333333
2004-03-01,6.321000000000001,0.069,9.544833333333333
2004-04-01,9.249,0.057,9.552750000000001
2004-05-01,11.571,0.07,9.50425
2004-06-01,13.889,0.097,9.493583333333333
2004-07-01,14.312,0.115,9.437666666666667
2004-08-01,14.188,0.104,9.39575
2004-09-01,12.642,0.084,9.373333333333333
2004-10-01,10.127,0.091,9.348583333333334
2004-11-01,7.315,0.092,9.397583333333333
2004-12-01,4.257,0.056,9.324583333333335
2005-01-01,3.808,0.064,9.348166666666666
2005-02-01,3.92,0.115,9.299916666666666
2005-03-01,6.5440000000000005,0.06,9.3185
2005-04-01,9.618,0.052,9.34925
2005-05-01,12.226,0.09,9.403833333333333
2005-06-01,14.476,0.083,9.45275
2005-07-01,15.19,0.094,9.525916666666667
2005-08-01,14.51,0.078,9.552750000000001
2005-09-01,13.217,0.08,9.600666666666667
2005-10-01,10.601,0.064,9.640166666666667
2005-11-01,7.422999999999999,0.068,9.649166666666668
2005-12-01,4.878,0.054,9.700916666666666
2006-01-01,3.286,0.064,9.657416666666666
2006-02-01,4.43,0.118,9.699916666666667
2006-03-01,6.3290000000000015,0.077,9.682
2006-04-01,9.055,0.089,9.635083333333332
2006-05-01,11.786,0.092,9.598416666666667
2006-06-01,14.443,0.093,9.595666666666666
2006-07-01,15.042,0.116,9.583333333333334
2006-08-01,14.913,0.107,9.616916666666667
2006-09-01,12.875,0.104,9.588416666666665
2006-10-01,10.289,0.077,9.562416666666666
2006-11-01,6.955,0.078,9.523416666666666
2006-12-01,4.987,0.065,9.532499999999999
2007-01-01,4.5790000000000015,0.059,9.64025
2007-02-01,4.221,0.077,9.622833333333334
2007-03-01,6.485,0.113,9.635833333333332
2007-04-01,9.823,0.109,9.699833333333332
2007-05-01,12.518,0.07,9.760833333333332
2007-06-01,14.309,0.072,9.749666666666668
2007-07-01,15.23,0.115,9.765333333333333
2007-08-01,14.752,0.113,9.751916666666668
2007-09-01,12.93,0.102,9.7565
2007-10-01,10.332,0.1,9.760083333333334
2007-11-01,7.0840000000000005,0.085,9.770833333333334
2007-12-01,4.523,0.059,9.732166666666668
2008-01-01,2.8440000000000003,0.059,9.587583333333333
2008-02-01,3.576,0.068,9.533833333333334
2008-03-01,6.906000000000001,0.099,9.568916666666667
2008-04-01,9.295,0.083,9.524916666666668
2008-05-01,12.053999999999998,0.071,9.48625
2008-06-01,14.145,0.097,9.472583333333334
2008-07-01,15.174,0.072,9.467916666666667
2008-08-01,14.377,0.113,9.436666666666666
2008-09-01,12.802,0.087,9.426
2008-10-01,10.399,0.078,9.431583333333332
2008-11-01,7.224,0.064,9.44325
2008-12-01,4.385,0.056,9.43175
2009-01-01,3.687,0.078,9.502
2009-02-01,4.093999999999999,0.083,9.545166666666665
2009-03-01,6.086,0.058,9.476833333333333
2009-04-01,9.367,0.084,9.482833333333334
2009-05-01,12.111999999999998,0.104,9.487666666666666
2009-06-01,14.201,0.074,9.492333333333333
2009-07-01,15.231,0.148,9.497083333333332
2009-08-01,14.655,0.109,9.520249999999999
2009-09-01,13.153,0.05,9.5495
2009-10-01,10.136,0.075,9.527583333333334
2009-11-01,7.031000000000001,0.087,9.5115
2009-12-01,4.31,0.081,9.505249999999998
2010-01-01,3.737,0.079,9.509416666666667
2010-02-01,4.399,0.08,9.534833333333333
2010-03-01,6.738,0.057,9.589166666666667
2010-04-01,9.671,0.087,9.6145
2010-05-01,12.406,0.078,9.639000000000001
2010-06-01,14.421,0.086,9.657333333333332
2010-07-01,15.213,0.09,9.655833333333334
2010-08-01,14.768,0.112,9.66525
2010-09-01,12.863,0.065,9.641083333333333
2010-10-01,10.442,0.07,9.666583333333334
2010-11-01,7.487,0.102,9.704583333333334
2010-12-01,4.292,0.095,9.703083333333334
2011-01-01,3.282,0.0819999999999999,9.665166666666666
2011-02-01,3.743,0.067,9.6105
2011-03-01,6.101,0.064,9.557416666666667
2011-04-01,9.483,0.046,9.54175
2011-05-01,11.986,0.056,9.50675
2011-06-01,14.37,0.0819999999999999,9.5025
2011-07-01,15.482,0.113,9.524916666666666
2011-08-01,15.012,0.091,9.54525
2011-09-01,12.912,0.083,9.549333333333333
2011-10-01,10.352,0.087,9.541833333333335
2011-11-01,6.814,0.107,9.48575
2011-12-01,4.654999999999999,0.106,9.516
2012-01-01,3.157,0.085,9.505583333333332
2012-02-01,3.628,0.102,9.496
2012-03-01,6.023,0.054,9.4895
2012-04-01,9.675999999999998,0.055,9.505583333333332
2012-05-01,12.59,0.109,9.555916666666667
2012-06-01,14.492,0.078,9.566083333333333
2012-07-01,15.076,0.076,9.53225
2012-08-01,14.72,0.069,9.507916666666667
2012-09-01,13.04,0.069,9.518583333333334
2012-10-01,10.428,0.098,9.524916666666666
2012-11-01,7.1560000000000015,0.116,9.553416666666667
2012-12-01,4.102,0.09,9.507333333333333
2013-01-01,3.685,0.097,9.551333333333334
2013-02-01,4.222,0.093,9.600833333333334
2013-03-01,6.261,0.09,9.620666666666667
2013-04-01,9.044,0.098,9.568
2013-05-01,12.195,0.104,9.535083333333334
2013-06-01,14.568,0.09,9.541416666666667
2013-07-01,15.003,0.126,9.535333333333334
2013-08-01,14.742,0.129,9.537166666666668
2013-09-01,13.154000000000002,0.104,9.546666666666667
2013-10-01,10.255999999999998,0.077,9.532333333333334
2013-11-01,7.423999999999999,0.079,9.554666666666668
2013-12-01,4.724,0.085,9.606499999999999
2014-01-01,3.732,0.075,9.610416666666667
2014-02-01,3.5,0.068,9.55025
2014-03-01,6.377999999999999,0.098,9.56
2014-04-01,9.589,0.111,9.605416666666665
2014-05-01,12.582,0.068,9.637666666666666
2014-06-01,14.335,0.096,9.618250000000002
2014-07-01,14.873,0.078,9.607416666666667
2014-08-01,14.875,0.115,9.6185
2014-09-01,13.091,0.086,9.61325
2014-10-01,10.33,0.076,9.619416666666668
2014-11-01,6.712999999999999,0.121,9.560166666666666
2014-12-01,4.85,0.09,9.570666666666666
2015-01-01,3.881,0.13,9.583083333333333
2015-02-01,4.664,0.121,9.680083333333334
2015-03-01,6.74,0.06,9.71025
2015-04-01,9.313,0.088,9.687249999999999
2015-05-01,12.312,0.081,9.66475
2015-06-01,14.505,0.068,9.678916666666666
2015-07-01,15.050999999999998,0.086,9.69375
2015-08-01,14.755,0.072,9.68375
2015-09-01,12.999,0.079,9.676083333333333
2015-10-01,10.800999999999998,0.102,9.715333333333332
2015-11-01,7.433,0.119,9.775333333333334
2015-12-01,5.518,0.1,9.831000000000001
