,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Year_Date
1446,Rwanda,1960,19.02,0.48999999999999994,1965.5
1447,Rwanda,1970,19.22,0.38083333333333313,1975.5
1448,Rwanda,1980,19.47,0.5441666666666668,1985.5
1449,Rwanda,1990,19.55,0.6199999999999997,1995.5
1450,Rwanda,2000,19.86,0.5833333333333331,2005.5
1451,Rwanda,2010,19.76,0.5787878787878789,2011.909090909091
1452,Saudi Arabia,1900,24.65,0.9391666666666662,1905.5
1453,Saudi Arabia,1910,24.6,0.8667857142857158,1915.5
1454,Saudi Arabia,1920,24.97,0.7623809523809526,1925.5
1455,Saudi Arabia,1930,24.92,0.7744047619047626,1935.5
1456,Saudi Arabia,1940,24.99,0.7157142857142849,1945.5
1457,Saudi Arabia,1950,25.15,0.9424999999999999,1955.5
1458,Saudi Arabia,1960,25.14,0.7235714285714282,1965.5
1459,Saudi Arabia,1970,25.12,0.6805952380952379,1975.5
1460,Saudi Arabia,1980,25.04,0.5420238095238097,1985.5
1461,Saudi Arabia,1990,25.47,0.4905952380952382,1995.5
1462,Saudi Arabia,2000,26.05,0.4505952380952377,2005.5
1463,Saudi Arabia,2010,26.36,0.6411255411255414,2011.909090909091
1464,Senegal,1900,25.58,0.7022916666666671,1905.5
1465,Senegal,1910,25.79,0.8320833333333326,1915.5
1466,Senegal,1920,25.96,0.6570833333333325,1925.5
1467,Senegal,1930,25.94,0.702604166666664,1935.5
1468,Senegal,1940,26.04,0.41072916666666626,1945.5
1469,Senegal,1950,25.86,0.35229166666666717,1955.5
1470,Senegal,1960,26.12,0.3911458333333336,1965.5
1471,Senegal,1970,26.09,0.3965625000000003,1975.5
1472,Senegal,1980,26.43,0.4505208333333334,1985.5
1473,Senegal,1990,26.64,0.4640625000000005,1995.5
1474,Senegal,2000,26.85,0.5537499999999989,2005.5
1475,Senegal,2010,26.69,0.5590909090909089,2011.909090909091
1476,Serbia,1900,9.73,0.552916666666666,1905.5
1477,Serbia,1910,9.81,0.5281944444444455,1915.5
1478,Serbia,1920,10.12,0.5081944444444446,1925.5
1479,Serbia,1930,9.96,0.5211111111111114,1935.5
1480,Serbia,1940,10.14,0.4854166666666659,1945.5
1481,Serbia,1950,10.21,0.47347222222222285,1955.5
1482,Serbia,1960,10.09,0.39638888888888996,1965.5
1483,Serbia,1970,9.94,0.3513888888888898,1975.5
1484,Serbia,1980,10.21,0.3509722222222236,1985.5
1485,Serbia,1990,10.54,0.33763888888889004,1995.5
1486,Serbia,2000,10.93,0.3225000000000008,2005.5
1487,Serbia,2010,11.46,0.45050505050505,2011.909090909091
1488,Sierra Leone,1900,25.32,0.8187499999999998,1905.5
1489,Sierra Leone,1910,25.56,0.879583333333333,1915.5
1490,Sierra Leone,1920,25.54,0.7412499999999996,1925.5
1491,Sierra Leone,1930,25.7,0.5958333333333332,1935.5
1492,Sierra Leone,1940,25.77,0.35999999999999976,1945.5
1493,Sierra Leone,1950,25.69,0.3470833333333333,1955.5
1494,Sierra Leone,1960,25.76,0.32874999999999976,1965.5
1495,Sierra Leone,1970,25.87,0.3466666666666664,1975.5
1496,Sierra Leone,1980,26.05,0.3775000000000001,1985.5
1497,Sierra Leone,1990,26.23,0.5033333333333334,1995.5
1498,Sierra Leone,2000,26.56,0.6141666666666675,2005.5
1499,Sierra Leone,2010,26.45,0.7136363636363637,2011.909090909091
1500,Singapore,1900,26.19,0.6249999999999999,1905.5
1501,Singapore,1910,26.35,0.5474999999999999,1915.5
1502,Singapore,1920,26.42,0.3941666666666663,1925.5
1503,Singapore,1930,26.6,0.32583333333333325,1935.5
1504,Singapore,1940,26.79,0.48416666666666636,1945.5
1505,Singapore,1950,26.81,0.3374999999999998,1955.5
1506,Singapore,1960,26.76,0.2966666666666666,1965.5
1507,Singapore,1970,26.8,0.29916666666666664,1975.5
1508,Singapore,1980,26.95,0.2791666666666666,1985.5
1509,Singapore,1990,27.14,0.25,1995.5
1510,Singapore,2000,27.33,0.26500000000000007,2005.5
1511,Singapore,2010,27.38,0.3121212121212122,2011.909090909091
1512,Slovakia,1900,8.43,0.4691666666666668,1905.5
1513,Slovakia,1910,8.59,0.47374999999999995,1915.5
1514,Slovakia,1920,8.7,0.44083333333333363,1925.5
1515,Slovakia,1930,8.71,0.43541666666666656,1935.5
1516,Slovakia,1940,8.86,0.4591666666666671,1945.5
1517,Slovakia,1950,8.89,0.39333333333333315,1955.5
1518,Slovakia,1960,8.73,0.3975000000000001,1965.5
1519,Slovakia,1970,8.89,0.32874999999999993,1975.5
1520,Slovakia,1980,9.09,0.3258333333333333,1985.5
1521,Slovakia,1990,9.45,0.3216666666666667,1995.5
1522,Slovakia,2000,9.83,0.3091666666666665,2005.5
1523,Slovakia,2010,10.29,0.3939393939393938,2011.909090909091
1524,Slovenia,1900,9.16,0.49249999999999966,1905.5
1525,Slovenia,1910,9.36,0.5033333333333331,1915.5
1526,Slovenia,1920,9.65,0.46249999999999986,1925.5
1527,Slovenia,1930,9.42,0.5008333333333331,1935.5
1528,Slovenia,1940,9.78,0.440833333333333,1945.5
1529,Slovenia,1950,9.65,0.41833333333333317,1955.5
1530,Slovenia,1960,9.47,0.35916666666666663,1965.5
1531,Slovenia,1970,9.55,0.3266666666666665,1975.5
1532,Slovenia,1980,9.87,0.32166666666666655,1985.5
1533,Slovenia,1990,10.38,0.3049999999999999,1995.5
1534,Slovenia,2000,10.65,0.3158333333333332,2005.5
1535,Slovenia,2010,11.19,0.3696969696969699,2011.909090909091
1536,Somalia,1900,26.1,1.0838333333333334,1905.5
1537,Somalia,1910,26.2,1.210500000000001,1915.5
1538,Somalia,1920,26.19,0.8998333333333322,1925.5
1539,Somalia,1930,26.35,0.7896666666666655,1935.5
1540,Somalia,1940,26.52,0.6591666666666676,1945.5
1541,Somalia,1950,26.49,0.670333333333333,1955.5
1542,Somalia,1960,26.34,0.6121666666666673,1965.5
1543,Somalia,1970,26.61,0.6933333333333327,1975.5
1544,Somalia,1980,26.72,0.6463333333333333,1985.5
1545,Somalia,1990,26.85,0.7479999999999992,1995.5
1546,Somalia,2000,27.25,0.7081666666666665,2005.5
1547,Somalia,2010,27.51,0.8193939393939395,2011.909090909091
1548,South Africa,1900,15.8,0.7692833333333329,1905.5
1549,South Africa,1910,16.17,0.7053000000000063,1915.5
1550,South Africa,1920,16.27,0.6143166666666767,1925.5
1551,South Africa,1930,16.39,0.5780166666666726,1935.5
1552,South Africa,1940,16.57,0.48761666666667164,1945.5
1553,South Africa,1950,16.32,0.43973333333334375,1955.5
1554,South Africa,1960,16.62,0.3218333333333374,1965.5
1555,South Africa,1970,16.51,0.3161833333333351,1975.5
1556,South Africa,1980,16.87,0.3237000000000033,1985.5
1557,South Africa,1990,16.98,0.3442666666666703,1995.5
1558,South Africa,2000,17.1,0.4270833333333438,2005.5
1559,South Africa,2010,16.79,0.571454545454543,2011.909090909091
1560,South Korea,1900,10.34,0.7075000000000006,1905.5
1561,South Korea,1910,10.36,0.4508333333333331,1915.5
1562,South Korea,1920,10.52,0.3491666666666665,1925.5
1563,South Korea,1930,10.7,0.38749999999999984,1935.5
1564,South Korea,1940,10.73,0.4741666666666665,1945.5
1565,South Korea,1950,10.92,0.3741666666666664,1955.5
1566,South Korea,1960,10.82,0.27499999999999986,1965.5
1567,South Korea,1970,10.97,0.2516666666666667,1975.5
1568,South Korea,1980,11.12,0.24916666666666673,1985.5
1569,South Korea,1990,11.65,0.23666666666666664,1995.5
1570,South Korea,2000,11.8,0.27500000000000013,2005.5
1571,South Korea,2010,11.41,0.3727272727272728,2011.909090909091
1572,Spain,1900,14.21,0.6040499999999981,1905.5
1573,Spain,1910,14.24,0.6415000000000047,1915.5
1574,Spain,1920,14.61,0.4966166666666768,1925.5
1575,Spain,1930,14.49,0.4647500000000097,1935.5
1576,Spain,1940,14.91,0.40358333333333946,1945.5
1577,Spain,1950,14.59,0.3465500000000048,1955.5
1578,Spain,1960,14.71,0.3447166666666691,1965.5
1579,Spain,1970,14.32,0.31643333333333534,1975.5
1580,Spain,1980,15.13,0.30998333333333566,1985.5
1581,Spain,1990,15.27,0.3148666666666707,1995.5
1582,Spain,2000,15.49,0.3090000000000015,2005.5
1583,Spain,2010,15.77,0.42539393939393705,2011.909090909091
1584,Sri Lanka,1900,26.65,0.4346296296296301,1905.5
1585,Sri Lanka,1910,26.78,0.39203703703703724,1915.5
1586,Sri Lanka,1920,26.74,0.31333333333333374,1925.5
1587,Sri Lanka,1930,26.8,0.27842592592592535,1935.5
1588,Sri Lanka,1940,26.89,0.27675925925925887,1945.5
1589,Sri Lanka,1950,26.9,0.32472222222222197,1955.5
1590,Sri Lanka,1960,26.96,0.2774074074074071,1965.5
1591,Sri Lanka,1970,27.01,0.27527777777777734,1975.5
1592,Sri Lanka,1980,27.25,0.38157407407407373,1985.5
1593,Sri Lanka,1990,27.3,0.3202777777777779,1995.5
1594,Sri Lanka,2000,27.45,0.3641666666666666,2005.5
1595,Sri Lanka,2010,27.66,0.4555555555555555,2011.909090909091
1596,Sudan,1900,27.79,1.2080000000000004,1905.5
1597,Sudan,1910,27.74,0.8605833333333344,1915.5
1598,Sudan,1920,27.98,0.688083333333331,1925.5
1599,Sudan,1930,28.21,0.6489166666666666,1935.5
1600,Sudan,1940,28.05,0.5363333333333318,1945.5
1601,Sudan,1950,28.07,0.46366666666666534,1955.5
1602,Sudan,1960,28.03,0.4438333333333323,1965.5
1603,Sudan,1970,28.2,0.4170833333333336,1975.5
1604,Sudan,1980,28.39,0.49149999999999827,1985.5
1605,Sudan,1990,28.39,0.7043333333333331,1995.5
1606,Sudan,2000,28.94,0.5714999999999989,2005.5
1607,Sudan,2010,29.05,0.9442424242424241,2011.909090909091
1608,Suriname,1900,26.14,0.6791666666666668,1905.5
1609,Suriname,1910,26.16,0.6316666666666669,1915.5
1610,Suriname,1920,26.22,0.5066666666666663,1925.5
1611,Suriname,1930,26.53,0.4366666666666663,1935.5
1612,Suriname,1940,26.52,0.453333333333333,1945.5
1613,Suriname,1950,26.72,0.3391666666666665,1955.5
1614,Suriname,1960,26.74,0.3066666666666666,1965.5
1615,Suriname,1970,26.63,0.26833333333333337,1975.5
1616,Suriname,1980,26.78,0.34999999999999987,1985.5
1617,Suriname,1990,27.09,0.2874999999999998,1995.5
1618,Suriname,2000,27.38,0.31833333333333325,2005.5
1619,Suriname,2010,27.35,0.37272727272727285,2011.909090909091
1620,Swaziland,1900,20.77,0.8875000000000003,1905.5
1621,Swaziland,1910,21.0,0.6633333333333334,1915.5
1622,Swaziland,1920,21.1,0.624166666666667,1925.5
1623,Swaziland,1930,21.1,0.5208333333333331,1935.5
1624,Swaziland,1940,21.4,0.4208333333333333,1945.5
1625,Swaziland,1950,21.2,0.44249999999999967,1955.5
1626,Swaziland,1960,21.41,0.3333333333333331,1965.5
1627,Swaziland,1970,21.35,0.32666666666666644,1975.5
1628,Swaziland,1980,21.68,0.3499999999999998,1985.5
1629,Swaziland,1990,21.87,0.3674999999999998,1995.5
1630,Swaziland,2000,21.95,0.4733333333333332,2005.5
1631,Swaziland,2010,21.7,0.6424242424242426,2011.909090909091
1632,Sweden,1900,5.54,0.4713333333333343,1905.5
1633,Sweden,1910,5.74,0.46183333333333393,1915.5
1634,Sweden,1920,5.6,0.4408333333333341,1925.5
1635,Sweden,1930,6.27,0.40500000000000164,1935.5
1636,Sweden,1940,5.92,0.4055000000000007,1945.5
1637,Sweden,1950,5.8,0.41733333333333417,1955.5
1638,Sweden,1960,5.49,0.3945000000000012,1965.5
1639,Sweden,1970,6.02,0.3693333333333341,1975.5
1640,Sweden,1980,6.07,0.34583333333333416,1985.5
1641,Sweden,1990,6.64,0.32016666666666727,1995.5
1642,Sweden,2000,6.88,0.313000000000001,2005.5
1643,Sweden,2010,6.9,0.3690909090909089,2011.909090909091
1644,Switzerland,1900,7.21,0.45266666666666755,1905.5
1645,Switzerland,1910,7.4,0.42233333333333517,1915.5
1646,Switzerland,1920,7.7,0.37716666666666815,1925.5
1647,Switzerland,1930,7.46,0.4141666666666676,1935.5
1648,Switzerland,1940,7.96,0.350000000000001,1945.5
1649,Switzerland,1950,7.71,0.3631666666666672,1955.5
1650,Switzerland,1960,7.58,0.33016666666666766,1965.5
1651,Switzerland,1970,7.63,0.3301666666666675,1975.5
1652,Switzerland,1980,8.06,0.2970000000000001,1985.5
1653,Switzerland,1990,8.49,0.29650000000000004,1995.5
1654,Switzerland,2000,8.65,0.26449999999999985,2005.5
1655,Switzerland,2010,8.92,0.33818181818181786,2011.909090909091
1656,Syria,1900,17.86,0.5861904761904753,1905.5
1657,Syria,1910,17.82,0.582380952380952,1915.5
1658,Syria,1920,18.31,0.45607142857142785,1925.5
1659,Syria,1930,18.39,0.4551190476190486,1935.5
1660,Syria,1940,18.19,0.4129761904761907,1945.5
1661,Syria,1950,18.49,0.3948809523809522,1955.5
1662,Syria,1960,18.52,0.35071428571428676,1965.5
1663,Syria,1970,18.31,0.3059523809523813,1975.5
1664,Syria,1980,18.36,0.2909523809523819,1985.5
1665,Syria,1990,18.65,0.33250000000000063,1995.5
1666,Syria,2000,19.25,0.3110714285714288,2005.5
1667,Syria,2010,19.24,0.5246753246753246,2011.909090909091
1668,Taiwan,1900,21.4,0.437666666666665,1905.5
1669,Taiwan,1910,21.44,0.39241666666666225,1915.5
1670,Taiwan,1920,21.46,0.34244444444444067,1925.5
1671,Taiwan,1930,21.67,0.2751666666666678,1935.5
1672,Taiwan,1940,21.94,0.2698055555555564,1945.5
1673,Taiwan,1950,22.06,0.2753611111111128,1955.5
1674,Taiwan,1960,21.93,0.2744722222222209,1965.5
1675,Taiwan,1970,22.0,0.26733333333333253,1975.5
1676,Taiwan,1980,21.96,0.22511111111111537,1985.5
1677,Taiwan,1990,22.33,0.23377777777778228,1995.5
1678,Taiwan,2000,22.62,0.2572777777777782,2005.5
1679,Taiwan,2010,22.28,0.4116161616161616,2011.909090909091
1680,Tajikistan,1900,8.37,0.6241666666666668,1905.5
1681,Tajikistan,1910,8.76,0.8541666666666662,1915.5
1682,Tajikistan,1920,8.53,0.7383333333333338,1925.5
1683,Tajikistan,1930,8.57,0.5787499999999999,1935.5
1684,Tajikistan,1940,8.98,0.5466666666666667,1945.5
1685,Tajikistan,1950,8.84,0.49958333333333355,1955.5
1686,Tajikistan,1960,9.15,0.45291666666666686,1965.5
1687,Tajikistan,1970,9.06,0.4770833333333334,1975.5
1688,Tajikistan,1980,9.49,0.39499999999999985,1985.5
1689,Tajikistan,1990,9.66,0.3745833333333334,1995.5
1690,Tajikistan,2000,10.23,0.3816666666666662,2005.5
1691,Tajikistan,2010,10.17,0.5424242424242424,2011.909090909091
1692,Tanzania,1900,22.33,0.7074479166666671,1905.5
1693,Tanzania,1910,22.43,0.6365104166666669,1915.5
1694,Tanzania,1920,22.46,0.6290104166666665,1925.5
1695,Tanzania,1930,22.61,0.4732812499999964,1935.5
1696,Tanzania,1940,22.67,0.3999999999999974,1945.5
1697,Tanzania,1950,22.69,0.41281249999999586,1955.5
1698,Tanzania,1960,22.61,0.3907291666666629,1965.5
1699,Tanzania,1970,22.7,0.40249999999999647,1975.5
1700,Tanzania,1980,22.98,0.4696874999999962,1985.5
1701,Tanzania,1990,23.14,0.45598958333332995,1995.5
1702,Tanzania,2000,23.41,0.39598958333332934,2005.5
1703,Tanzania,2010,23.38,0.4791666666666672,2011.909090909091
1704,Thailand,1900,26.55,0.6111507936507932,1905.5
1705,Thailand,1910,26.62,0.5625000000000002,1915.5
1706,Thailand,1920,26.62,0.5316269841269841,1925.5
1707,Thailand,1930,26.85,0.4155555555555505,1935.5
1708,Thailand,1940,27.02,0.5219047619047616,1945.5
1709,Thailand,1950,27.03,0.30996031746031527,1955.5
1710,Thailand,1960,27.04,0.29337301587301423,1965.5
1711,Thailand,1970,27.03,0.2728174603174602,1975.5
1712,Thailand,1980,27.06,0.26119047619047614,1985.5
1713,Thailand,1990,27.22,0.22936507936507927,1995.5
1714,Thailand,2000,27.42,0.2623412698412698,2005.5
1715,Thailand,2010,27.76,0.3448773448773465,2011.909090909091
1716,Togo,1900,26.09,0.7979166666666662,1905.5
1717,Togo,1910,26.65,0.7462500000000005,1915.5
1718,Togo,1920,26.82,0.6320833333333333,1925.5
1719,Togo,1930,26.85,0.5237500000000003,1935.5
1720,Togo,1940,26.99,0.38708333333333317,1945.5
1721,Togo,1950,26.64,0.2933333333333333,1955.5
1722,Togo,1960,26.7,0.2741666666666667,1965.5
1723,Togo,1970,26.78,0.27458333333333323,1975.5
1724,Togo,1980,27.08,0.2941666666666665,1985.5
1725,Togo,1990,27.04,0.2833333333333333,1995.5
1726,Togo,2000,27.45,0.3512499999999999,2005.5
1727,Togo,2010,27.39,0.5166666666666666,2011.909090909091
1728,Tunisia,1900,18.32,0.6563333333333328,1905.5
1729,Tunisia,1910,18.66,0.7103333333333336,1915.5
1730,Tunisia,1920,18.93,0.6086666666666665,1925.5
1731,Tunisia,1930,18.9,0.4843333333333344,1935.5
1732,Tunisia,1940,19.19,0.44033333333333513,1945.5
1733,Tunisia,1950,18.95,0.45700000000000063,1955.5
1734,Tunisia,1960,18.91,0.3868333333333353,1965.5
1735,Tunisia,1970,18.63,0.30633333333333357,1975.5
1736,Tunisia,1980,19.3,0.33133333333333426,1985.5
1737,Tunisia,1990,19.56,0.2978333333333336,1995.5
1738,Tunisia,2000,20.04,0.31116666666666726,2005.5
1739,Tunisia,2010,20.15,0.4599999999999998,2011.909090909091
1740,Turkey,1900,12.78,0.6719444444444418,1905.5
1741,Turkey,1910,12.88,0.6854248366013082,1915.5
1742,Turkey,1920,13.24,0.5692156862745038,1925.5
1743,Turkey,1930,13.28,0.4904901960784334,1935.5
1744,Turkey,1940,13.02,0.44436274509804613,1945.5
1745,Turkey,1950,13.37,0.45815359477124423,1955.5
1746,Turkey,1960,13.48,0.3378758169934777,1965.5
1747,Turkey,1970,13.15,0.3119444444444584,1975.5
1748,Turkey,1980,13.27,0.3164052287581862,1985.5
1749,Turkey,1990,13.41,0.37751633986928945,1995.5
1750,Turkey,2000,14.11,0.38531045751634707,2005.5
1751,Turkey,2010,14.15,0.4630421865715977,2011.909090909091
1752,Turkmenistan,1900,14.02,0.7761111111111109,1905.5
1753,Turkmenistan,1910,14.13,0.787222222222222,1915.5
1754,Turkmenistan,1920,13.99,0.7036111111111117,1925.5
1755,Turkmenistan,1930,14.11,0.6519444444444449,1935.5
1756,Turkmenistan,1940,14.37,0.5691666666666672,1945.5
1757,Turkmenistan,1950,14.28,0.5502777777777788,1955.5
1758,Turkmenistan,1960,14.66,0.5025000000000004,1965.5
1759,Turkmenistan,1970,14.52,0.4863888888888895,1975.5
1760,Turkmenistan,1980,15.05,0.38305555555555615,1985.5
1761,Turkmenistan,1990,15.31,0.33472222222222237,1995.5
1762,Turkmenistan,2000,15.92,0.34166666666666684,2005.5
1763,Turkmenistan,2010,16.0,0.403030303030303,2011.909090909091
1764,Uganda,1900,23.74,0.9280555555555554,1905.5
1765,Uganda,1910,23.83,0.7872222222222217,1915.5
1766,Uganda,1920,23.81,0.813333333333333,1925.5
1767,Uganda,1930,24.06,0.3905555555555559,1935.5
1768,Uganda,1940,24.08,0.3905555555555559,1945.5
1769,Uganda,1950,24.01,0.3741666666666669,1955.5
1770,Uganda,1960,23.95,0.42472222222222294,1965.5
1771,Uganda,1970,24.17,0.458333333333334,1975.5
1772,Uganda,1980,24.37,0.4563888888888893,1985.5
1773,Uganda,1990,24.42,0.5358333333333342,1995.5
1774,Uganda,2000,24.73,0.4975000000000006,2005.5
1775,Uganda,2010,24.82,0.5666666666666668,2011.909090909091
1776,Ukraine,1900,7.78,0.511631944444446,1905.5
1777,Ukraine,1910,7.65,0.4969097222222212,1915.5
1778,Ukraine,1920,7.77,0.45170138888888567,1925.5
1779,Ukraine,1930,8.01,0.39038194444444074,1935.5
1780,Ukraine,1940,7.67,0.39920138888888557,1945.5
1781,Ukraine,1950,8.04,0.34593749999999535,1955.5
1782,Ukraine,1960,8.15,0.3304513888888843,1965.5
1783,Ukraine,1970,8.08,0.28840277777777573,1975.5
1784,Ukraine,1980,8.29,0.278368055555555,1985.5
1785,Ukraine,1990,8.57,0.25802083333333464,1995.5
1786,Ukraine,2000,9.31,0.2752083333333319,2005.5
1787,Ukraine,2010,9.68,0.3672979797979808,2011.909090909091
1788,United Arab Emirates,1900,26.32,0.7733333333333328,1905.5
1789,United Arab Emirates,1910,26.23,0.8225000000000007,1915.5
1790,United Arab Emirates,1920,26.48,0.9324999999999994,1925.5
1791,United Arab Emirates,1930,26.28,0.75,1935.5
1792,United Arab Emirates,1940,26.59,0.7041666666666673,1945.5
1793,United Arab Emirates,1950,26.66,0.6483333333333339,1955.5
1794,United Arab Emirates,1960,26.62,0.7200000000000004,1965.5
1795,United Arab Emirates,1970,26.7,0.5525000000000008,1975.5
1796,United Arab Emirates,1980,26.63,0.3425000000000001,1985.5
1797,United Arab Emirates,1990,27.17,0.321666666666667,1995.5
1798,United Arab Emirates,2000,28.03,0.38083333333333386,2005.5
1799,United Arab Emirates,2010,28.27,0.7545454545454544,2011.909090909091
1800,United Kingdom,1900,8.87,0.4215441176470744,1905.5
1801,United Kingdom,1910,9.09,0.3828431372549216,1915.5
1802,United Kingdom,1920,9.11,0.33501225490197634,1925.5
1803,United Kingdom,1930,9.35,0.3209068627451095,1935.5
1804,United Kingdom,1940,9.47,0.27426470588235385,1945.5
1805,United Kingdom,1950,9.33,0.2839950980392174,1955.5
1806,United Kingdom,1960,9.04,0.29958333333333886,1965.5
1807,United Kingdom,1970,9.31,0.27117647058823957,1975.5
1808,United Kingdom,1980,9.43,0.24562500000000295,1985.5
1809,United Kingdom,1990,9.82,0.2359191176470643,1995.5
1810,United Kingdom,2000,10.14,0.23545343137255212,2005.5
1811,United Kingdom,2010,10.01,0.3156862745098018,2011.909090909091
1812,United States,1900,13.99,0.4834857328144787,1905.5
1813,United States,1910,13.94,0.4526102464331568,1915.5
1814,United States,1920,14.3,0.3917769130998173,1925.5
1815,United States,1930,14.61,0.33764915693900854,1935.5
1816,United States,1940,14.42,0.2993936446173646,1945.5
1817,United States,1950,14.55,0.3127788586251438,1955.5
1818,United States,1960,14.25,0.31037613488973337,1965.5
1819,United States,1970,14.33,0.31246757457844354,1975.5
1820,United States,1980,14.65,0.31333981841761654,1985.5
1821,United States,1990,14.86,0.2981582360570527,1995.5
1822,United States,2000,15.07,0.2901167315174926,2005.5
1823,United States,2010,15.76,0.3459615611366734,2011.909090909091
1824,Uruguay,1900,17.17,0.6716666666666666,1905.5
1825,Uruguay,1910,17.34,0.6933333333333329,1915.5
1826,Uruguay,1920,17.4,0.6141666666666671,1925.5
1827,Uruguay,1930,17.44,0.41624999999999973,1935.5
1828,Uruguay,1940,17.65,0.38916666666666677,1945.5
1829,Uruguay,1950,17.5,0.32708333333333356,1955.5
1830,Uruguay,1960,17.67,0.3270833333333331,1965.5
1831,Uruguay,1970,17.74,0.30041666666666633,1975.5
1832,Uruguay,1980,18.0,0.2920833333333335,1985.5
1833,Uruguay,1990,18.07,0.26916666666666667,1995.5
1834,Uruguay,2000,18.28,0.29416666666666663,2005.5
1835,Uruguay,2010,18.08,0.3621212121212121,2011.909090909091
1836,Uzbekistan,1900,11.55,0.7116666666666666,1905.5
1837,Uzbekistan,1910,11.88,0.8948958333333333,1915.5
1838,Uzbekistan,1920,11.67,0.7694791666666657,1925.5
1839,Uzbekistan,1930,11.75,0.6658333333333317,1935.5
1840,Uzbekistan,1940,12.11,0.6012499999999982,1945.5
1841,Uzbekistan,1950,11.96,0.5668749999999991,1955.5
1842,Uzbekistan,1960,12.32,0.5185416666666666,1965.5
1843,Uzbekistan,1970,12.22,0.5117708333333331,1975.5
1844,Uzbekistan,1980,12.68,0.40604166666666675,1985.5
1845,Uzbekistan,1990,12.86,0.3708333333333336,1995.5
1846,Uzbekistan,2000,13.44,0.3566666666666673,2005.5
1847,Uzbekistan,2010,13.46,0.4749999999999999,2011.909090909091
1848,Venezuela,1900,25.21,0.6310208333333364,1905.5
1849,Venezuela,1910,25.14,0.595791666666676,1915.5
1850,Venezuela,1920,25.32,0.515916666666673,1925.5
1851,Venezuela,1930,25.5,0.5325000000000053,1935.5
1852,Venezuela,1940,25.61,0.47820833333333573,1945.5
1853,Venezuela,1950,25.78,0.4602708333333372,1955.5
1854,Venezuela,1960,25.8,0.3511041666666661,1965.5
1855,Venezuela,1970,25.77,0.41312500000000285,1975.5
1856,Venezuela,1980,25.89,0.44808333333333583,1985.5
1857,Venezuela,1990,26.04,0.43429166666666824,1995.5
1858,Venezuela,2000,26.35,0.43987500000000246,2005.5
1859,Venezuela,2010,26.22,0.5296969696969687,2011.909090909091
1860,Vietnam,1900,24.66,0.5968055555555568,1905.5
1861,Vietnam,1910,24.72,0.48386111111111113,1915.5
1862,Vietnam,1920,24.76,0.47125000000000095,1925.5
1863,Vietnam,1930,24.96,0.3987777777777768,1935.5
1864,Vietnam,1940,25.18,0.5184444444444486,1945.5
1865,Vietnam,1950,25.16,0.35788888888888726,1955.5
1866,Vietnam,1960,25.14,0.34897222222222024,1965.5
1867,Vietnam,1970,25.11,0.3522222222222209,1975.5
1868,Vietnam,1980,25.25,0.3567777777777763,1985.5
1869,Vietnam,1990,25.29,0.29902777777777817,1995.5
1870,Vietnam,2000,25.52,0.3110833333333311,2005.5
1871,Vietnam,2010,25.6,0.44313131313131365,2011.909090909091
1872,Yemen,1900,25.42,1.1966666666666674,1905.5
1873,Yemen,1910,25.42,1.0783333333333336,1915.5
1874,Yemen,1920,25.56,0.9445833333333333,1925.5
1875,Yemen,1930,25.54,1.032916666666667,1935.5
1876,Yemen,1940,25.9,0.7345833333333343,1945.5
1877,Yemen,1950,25.66,0.6687500000000003,1955.5
1878,Yemen,1960,25.77,0.6666666666666674,1965.5
1879,Yemen,1970,25.87,0.900833333333333,1975.5
1880,Yemen,1980,25.83,0.869583333333333,1985.5
1881,Yemen,1990,26.32,0.8641666666666671,1995.5
1882,Yemen,2000,26.66,0.7162500000000003,2005.5
1883,Yemen,2010,27.0,0.7984848484848486,2011.909090909091
1884,Zambia,1900,20.49,0.8164583333333363,1905.5
1885,Zambia,1910,20.83,0.8155208333333345,1915.5
1886,Zambia,1920,20.87,0.7916666666666677,1925.5
1887,Zambia,1930,20.73,0.6057291666666661,1935.5
1888,Zambia,1940,20.98,0.3843749999999996,1945.5
1889,Zambia,1950,21.04,0.40854166666666614,1955.5
1890,Zambia,1960,20.98,0.39437499999999953,1965.5
1891,Zambia,1970,20.83,0.37802083333333336,1975.5
1892,Zambia,1980,21.39,0.5646874999999992,1985.5
1893,Zambia,1990,21.57,0.6170833333333324,1995.5
1894,Zambia,2000,21.62,0.6004166666666659,2005.5
1895,Zambia,2010,21.21,0.7359848484848484,2011.909090909091
1896,Zimbabwe,1900,19.37,0.7333333333333331,1905.5
1897,Zimbabwe,1910,19.73,0.7194047619047613,1915.5
1898,Zimbabwe,1920,19.74,0.47297619047619016,1925.5
1899,Zimbabwe,1930,19.65,0.38702380952380916,1935.5
1900,Zimbabwe,1940,20.02,0.31642857142857184,1945.5
1901,Zimbabwe,1950,19.89,0.31083333333333396,1955.5
1902,Zimbabwe,1960,19.96,0.30023809523809564,1965.5
1903,Zimbabwe,1970,19.75,0.27071428571428563,1975.5
1904,Zimbabwe,1980,20.34,0.2903571428571436,1985.5
1905,Zimbabwe,1990,20.56,0.3386904761904766,1995.5
1906,Zimbabwe,2000,20.47,0.44511904761904814,2005.5
1907,Zimbabwe,2010,20.06,0.6129870129870127,2011.909090909091
